OTU_Id	g411	g412	g413	g414	g415	g421	g422	g423	g424	g425	g431	g432	g433	g434	g435	g441	g442	g443	g444	g445	g451	g452	g453	g454	g455	g406	g407	g408	g409	g410	g416	g417	g418	g419	g420	g426	g427	g428	g429	g430	g436	g437	g438	g439	g440	g446	g447	g448	g449	g450
OTU7784	155	621	154	768	626	310	104	629	0	155	0	0	0	472	308	0	0	0	0	0	0	0	0	0	0	3662	0	0	0	4786	3169	157	0	0	1545	309	0	0	1542	0	0	0	0	0	0	154	0	0	0	0
OTU7785	310	0	154	768	1879	929	364	2989	0	464	4801	2674	769	3618	3692	104	362	574	52	778	311	929	155	0	127	2354	0	0	682	1126	8389	7079	7829	3252	2125	13753	4945	771	11101	7156	4356	13213	3097	1075	1239	462	467	4646	5600	3318
OTU7786	310	0	0	154	313	0	0	0	0	0	155	157	0	0	462	0	0	0	0	0	0	0	0	0	0	4185	0	0	0	0	746	0	0	619	193	0	2009	308	0	156	0	0	0	0	0	0	0	0	0	0
OTU7787	310	155	0	3224	783	310	0	157	0	155	1549	472	0	2045	0	0	103	0	0	104	0	0	0	0	0	4185	0	156	1136	29561	10254	157	154	310	1932	773	0	0	2313	933	311	787	0	0	0	923	156	2478	311	632
OTU7788	0	0	921	614	313	310	52	3146	1106	773	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	1046	0	0	227	0	746	787	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7789	1242	155	154	614	157	1084	52	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	2616	0	469	2954	9291	3729	0	0	0	0	0	309	0	154	0	0	0	0	0	0	0	1089	0	0	0
OTU779	5588	20643	3531	9057	25056	11460	2962	15101	14537	33068	4027	787	923	1101	7077	0	362	157	0	1919	311	310	103	0	508	81091	9002	9844	17725	9009	13423	9753	2149	4801	52539	773	618	8943	771	156	1867	1416	310	307	310	154	0	310	156	2370
OTU7790	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2616	0	0	1136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0
OTU7791	0	1707	307	1382	7204	929	260	157	1422	4018	1704	14157	154	5191	25077	52	103	157	0	0	156	310	0	0	0	1046	0	1875	4999	1126	10254	472	921	3097	7147	6645	14371	4009	2004	7156	0	157	155	0	0	462	0	465	2644	7427
OTU7792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7793	931	310	0	1996	626	0	104	157	3160	309	1704	629	0	1730	1385	363	517	418	52	0	933	619	52	104	127	11510	0	2187	3181	13232	19761	1730	1382	465	8306	2627	4018	2467	2159	622	778	472	155	0	155	1692	3578	2168	3733	1738
OTU7794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	0	227	0	0	0	0	0	0	0	0	617	0	0	0	0	0	0	0	0	0	0	0	0
OTU7795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785	0	0	0	0	0	0	0	310	0	0	0	0	0	0	622	0	0	0	0	0	0	0	156	0
OTU7797	310	0	307	614	157	0	0	157	790	0	465	0	0	0	769	0	155	0	0	0	156	0	0	0	254	1308	0	1875	0	282	3542	629	307	2633	386	1082	927	0	617	467	311	0	0	0	0	2308	1711	310	311	474
OTU7798	0	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1831	0	156	0	0	186	315	0	0	0	0	155	617	154	156	0	0	0	0	0	0	0	0	0	0
OTU78	381042	504279	301798	554013	477002	211084	50200	133551	287269	471457	277058	205596	79385	201034	156000	3785	25765	6993	260	6015	38267	41504	4589	8900	10290	1876612	526630	549062	1589571	4197072	1481921	221640	176382	313916	1541004	1005342	1294614	1112753	219097	274089	36556	27056	24624	5373	4646	72923	75289	128540	305822	377336
OTU780	3104	4501	1382	13202	7047	1084	1715	787	3318	4481	9602	4090	1077	2989	2462	207	724	261	0	363	2489	310	0	156	254	12033	8381	9219	20452	46453	19761	6135	3684	3562	11589	13598	10817	22357	5242	5133	2644	1573	774	0	0	1692	3111	4336	8244	5214
OTU7800	0	155	0	0	0	0	0	0	0	0	155	0	0	0	154	0	0	0	0	0	0	0	0	0	0	262	0	1406	227	845	0	0	154	465	0	0	155	308	0	0	0	0	0	0	0	0	0	0	0	0
OTU7801	155	155	154	614	313	155	52	315	0	464	155	0	0	0	0	0	103	0	0	0	0	0	0	0	0	2093	0	312	227	4786	4101	0	0	0	579	0	0	0	0	0	0	0	0	0	0	0	0	465	311	474
OTU7802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785	0	312	0	3097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7803	1863	0	0	0	0	0	0	0	0	0	774	315	0	315	0	0	0	0	0	0	0	0	0	0	254	4185	0	469	682	1971	559	0	0	0	966	0	773	0	0	0	467	0	465	0	0	0	0	0	0	790
OTU7804	0	0	0	0	313	0	52	0	0	0	3097	1730	1077	2045	3385	363	155	0	0	104	311	155	0	0	381	2093	0	3125	0	1971	186	944	307	0	386	3554	2627	12952	2159	933	0	0	0	0	0	923	467	310	1556	790
OTU7805	776	0	0	614	157	1549	208	787	0	927	4181	1573	769	5506	2000	259	724	52	0	0	7467	1239	258	520	381	9679	0	0	227	13232	10813	629	2763	3097	8113	11589	6336	8789	6013	5756	1867	4090	619	0	465	5385	10733	6659	5133	13431
OTU7806	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	2093	0	0	0	0	0	0	0	0	0	1700	155	13260	0	2178	0	0	0	0	0	0	0	0	0	0
OTU7807	310	310	0	154	1409	1084	104	1888	0	309	0	0	0	0	0	0	0	0	0	0	311	310	0	0	635	523	0	156	1591	845	6898	0	768	619	579	0	0	0	0	622	0	0	0	0	0	769	467	0	0	0
OTU7808	155	0	0	0	626	3872	1351	4719	0	618	0	0	0	0	308	52	103	0	0	0	1244	0	52	0	127	785	0	312	682	282	10813	1730	2456	0	386	155	0	0	308	0	0	0	155	154	310	462	622	774	622	474
OTU7809	0	1242	154	1996	1409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	1136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU781	5122	6519	4605	6601	14094	929	1143	0	474	1391	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	35314	17694	16250	33405	71509	30015	157	307	774	8885	0	618	617	0	0	0	0	155	0	0	154	0	0	0	0
OTU7810	0	0	614	154	0	0	104	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	1831	0	156	0	1408	0	0	0	0	0	0	773	0	0	0	156	0	0	0	0	0	0	0	0	0
OTU7811	155	0	0	0	0	0	0	0	0	309	465	157	0	157	1231	0	0	157	0	0	156	0	0	0	0	1308	0	312	0	0	0	0	0	0	0	309	773	617	0	467	0	0	0	0	0	154	0	1549	156	790
OTU7812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7813	155	1086	154	4298	783	9757	4001	5348	948	1700	3562	2360	769	3461	6769	3059	1035	1200	260	1141	6067	2478	3661	1093	1652	5232	0	781	1591	34065	36167	11955	13509	3717	18157	2627	1391	1850	5859	4978	778	3618	1704	307	2633	6000	12133	6504	8556	13115
OTU7814	0	0	0	0	0	0	208	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7815	0	0	0	154	0	155	0	0	0	309	4491	315	0	0	615	0	0	0	0	0	0	0	0	0	0	1308	0	0	0	0	0	0	154	0	0	464	0	0	154	311	0	157	0	0	0	0	0	310	0	0
OTU7816	0	0	0	0	0	1084	728	315	0	0	465	0	0	0	0	52	0	52	0	0	0	0	155	156	0	262	0	0	1591	0	746	472	0	0	0	0	0	0	0	311	0	0	0	0	619	0	0	0	0	0
OTU7817	1397	1086	0	2610	626	310	0	0	0	155	155	157	0	0	0	207	103	783	0	0	0	0	0	0	0	2093	0	312	1818	0	2051	0	0	0	193	0	0	0	0	0	0	1416	929	0	155	0	0	0	0	0
OTU7818	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785	0	0	682	2252	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7819	1552	310	154	1075	1409	13938	3014	9910	6163	10044	22146	12427	7385	9910	18923	3319	5795	3810	675	3059	49311	33296	2217	9004	37096	3139	0	781	227	2252	9321	9596	9211	4027	6374	13598	15143	25441	31300	12444	18978	16360	26947	15351	8208	20308	41067	39801	31889	30813
OTU782	621	1397	3377	2917	1723	310	0	0	0	0	929	315	154	629	154	104	0	0	0	0	0	0	0	0	0	8894	7761	7031	15453	27309	3169	0	0	0	193	3863	2318	6476	0	156	0	0	0	0	0	154	0	0	0	0
OTU7820	0	0	0	0	157	3252	364	3303	0	155	619	157	2000	1101	2462	207	0	157	0	0	1400	2942	0	364	1652	1046	0	156	1591	0	8016	1416	1228	0	193	2163	2627	617	925	1089	311	157	2478	0	310	6000	6067	1549	7622	11693
OTU7821	155	621	768	1382	783	619	208	472	0	618	465	787	615	1573	1385	0	259	0	0	0	622	310	0	260	254	1831	0	1250	1136	6475	1678	1730	0	0	1545	464	1082	154	2159	311	156	0	0	0	0	923	156	774	4356	4266
OTU7822	0	0	154	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	785	0	469	1591	0	0	0	0	0	0	464	155	0	308	0	0	0	0	0	0	0	0	1858	0	0
OTU7823	155	155	614	1689	313	1084	52	0	0	464	465	0	0	157	0	0	0	0	52	0	0	0	0	0	0	4447	0	625	909	13514	6152	0	0	155	3091	155	927	0	0	156	0	0	0	0	0	154	156	0	311	158
OTU7824	0	0	154	0	157	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	1831	0	0	0	282	746	157	0	155	1352	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0
OTU7825	0	0	0	0	0	0	0	0	0	0	465	0	0	157	0	0	0	0	0	0	0	0	0	0	0	262	0	0	682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0
OTU7826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7827	155	155	0	0	0	619	104	315	158	0	155	787	0	0	0	0	0	0	0	0	0	310	0	0	762	262	0	0	0	0	746	1258	921	465	0	0	155	0	308	311	0	157	0	0	0	0	0	0	0	0
OTU7828	0	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	0	682	282	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7829	155	0	0	0	0	0	0	0	790	309	0	157	0	787	615	0	103	52	0	0	0	0	0	0	0	523	0	156	0	282	0	157	0	0	386	155	0	617	0	1089	0	0	155	0	0	0	778	0	0	632
OTU783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	1242	0	682	282	0	0	307	0	386	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7830	310	0	0	614	157	8053	2702	5663	790	1391	1084	157	2154	5978	21538	2904	828	678	260	1141	3578	5420	670	260	55009	1046	0	156	0	845	15101	17933	12434	619	7147	5408	0	154	12489	7000	8867	1416	75111	768	929	10000	97689	1394	4044	28916
OTU7831	0	0	0	154	313	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1570	0	0	0	1971	0	0	0	0	193	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0
OTU7832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474
OTU7833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622	0
OTU7834	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7835	466	0	0	1689	626	0	0	0	0	0	155	157	0	0	615	0	0	0	0	0	0	0	0	0	0	1308	0	0	227	282	559	0	0	0	0	0	0	0	771	0	0	0	0	0	0	0	0	0	0	0
OTU7836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	311	0	0	0	0	1831	0	0	2500	3378	746	0	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0
OTU7837	155	466	0	0	313	0	0	0	0	0	0	0	0	157	0	0	0	365	156	104	0	0	0	0	0	1831	0	156	1591	0	186	0	0	0	0	0	0	0	0	0	0	315	155	0	0	0	0	0	0	0
OTU7838	1707	466	614	2149	940	8982	260	2517	316	309	155	157	615	157	308	363	155	0	0	0	311	310	52	0	635	1308	0	625	227	0	15660	2202	1382	2168	4056	309	0	154	154	622	467	1416	310	154	310	0	1711	310	156	632
OTU7839	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1046	0	156	0	0	186	0	0	0	193	0	0	0	617	0	0	0	0	0	0	0	0	0	0	0
OTU784	119667	150554	103004	178224	161611	198540	27543	156831	76321	213400	14867	6921	7385	12112	17077	3993	2639	1044	363	3837	40911	26018	309	5673	35445	249552	44390	79688	397222	253097	443141	130719	164408	108097	509354	20861	12671	9868	23436	16022	11822	6764	10531	6294	9137	32462	38422	17190	28311	52777
OTU7840	155	310	307	1535	1096	6659	416	2360	474	1545	3717	4404	769	1101	7538	52	362	261	0	0	1244	1549	0	156	381	3401	0	1094	227	5068	43624	3775	2303	2478	3670	18852	10199	3084	5859	4667	311	1730	5111	461	619	308	8400	1549	3889	9323
OTU7841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	262	0	0	0	0	186	157	0	0	0	0	0	0	0	0	622	0	0	0	0	0	0	0	0	0
OTU7842	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1046	0	156	1591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1831	0	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7844	931	155	614	3684	940	6350	935	1888	0	1700	3562	5978	1385	2831	6154	207	621	0	0	0	933	929	52	989	3049	11510	0	312	682	10980	26659	3461	614	0	7147	12826	7726	5396	925	11511	2489	472	1549	614	465	9538	16333	10221	27689	29549
OTU7845	310	0	0	0	0	59779	364	472	158	1854	465	629	0	1888	615	104	0	0	0	0	311	5111	155	156	508	9679	0	156	682	845	16965	4247	0	0	1545	773	618	2467	0	622	0	0	0	0	0	615	1400	465	14311	6479
OTU7846	155	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1308	0	0	0	0	746	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7847	776	0	614	0	1566	155	52	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785	0	0	1591	0	2237	0	154	0	1159	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0
OTU7848	0	0	0	0	157	0	52	315	0	0	155	0	0	0	0	0	0	0	0	0	0	155	0	0	0	785	0	0	0	0	559	0	461	619	579	0	0	0	0	156	0	0	0	0	0	0	311	0	0	0
OTU7849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	1831	0	0	0	0	186	0	154	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU785	310	931	154	1535	0	310	935	472	1106	927	4646	472	308	1730	7077	0	362	261	0	519	10422	774	0	156	762	1831	2173	6250	1591	10135	3169	2674	1075	4491	7533	5099	5254	18348	1542	3889	1556	1573	774	461	155	2769	6378	6659	5444	3160
OTU7850	0	310	0	154	313	155	0	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	1719	2954	2252	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7851	310	0	154	307	783	0	0	944	158	0	0	0	0	0	0	0	0	157	0	0	0	310	0	0	0	523	0	0	0	1126	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	467	1394	0	0
OTU7852	0	0	154	0	157	0	52	629	0	155	465	157	0	0	0	0	0	0	0	259	0	155	0	0	0	1570	0	156	0	0	12491	629	307	0	966	1082	927	308	0	311	0	472	0	0	0	1846	1089	0	622	158
OTU7853	155	0	0	154	0	1084	104	2989	2370	1236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	0	227	0	2610	472	5219	2478	13135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7854	0	0	0	768	0	465	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785	0	0	0	6757	186	0	0	155	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0
OTU7855	155	0	0	768	940	465	208	472	1264	927	4027	1416	154	1573	923	0	155	52	0	0	0	155	0	104	0	1308	0	1094	682	2252	6525	1730	2610	619	6181	4327	5099	4317	925	2800	156	0	0	0	0	3846	3422	774	6067	9323
OTU7856	0	0	154	768	783	465	364	0	0	18852	3252	246022	615	8966	6462	0	103	52	0	0	1089	155	0	0	0	2877	0	0	682	0	8389	5348	0	155	2318	3863	15762	771	5551	8244	0	157	3097	0	0	615	467	5575	3733	1264
OTU7857	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	1305	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0
OTU7858	155	0	0	0	313	0	52	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	0	0	1126	2051	0	0	0	1159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7859	0	621	0	0	0	0	0	0	0	0	619	0	154	787	308	0	0	0	0	0	0	0	0	0	0	1046	0	156	1136	0	559	0	0	0	0	464	2781	925	0	311	0	0	0	0	0	0	0	0	0	474
OTU786	133016	196341	87500	201557	147204	143252	5561	72045	54041	53620	619	4719	769	157	308	104	103	0	52	519	5756	14712	155	29667	64283	140471	113925	19375	154299	3097	50522	17618	22873	113518	56402	0	0	0	0	311	156	629	0	461	4336	1077	622	0	156	158
OTU7860	0	310	0	768	157	0	0	157	0	309	0	157	154	315	615	0	103	0	0	0	0	0	0	0	0	1046	0	937	3181	5068	2237	0	461	0	1352	309	0	154	0	467	156	0	0	0	0	615	1089	310	778	4108
OTU7861	0	155	0	0	0	0	52	0	0	0	0	157	308	315	0	0	0	0	0	0	0	0	0	0	0	785	0	469	227	0	0	472	0	0	0	0	0	308	0	622	0	0	0	0	0	0	0	0	0	0
OTU7862	466	0	0	307	0	465	0	1573	316	0	0	0	0	315	0	104	0	418	0	259	156	310	103	0	762	785	0	0	0	0	186	472	461	0	0	0	0	0	0	311	2333	0	310	921	310	2000	1244	0	311	0
OTU7863	0	0	0	154	0	1084	52	315	790	618	4646	472	769	2989	11385	0	1293	574	52	259	3733	1084	52	364	1016	1046	0	781	1591	0	2051	787	0	155	2125	10971	2936	6167	13106	5444	1711	5663	3252	0	155	16308	18044	4336	20067	19278
OTU7864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	0	0	0	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7865	776	0	154	154	157	465	0	315	0	0	155	787	308	787	308	104	103	157	0	0	1244	310	103	104	1270	1046	0	469	227	282	0	0	0	0	386	1082	155	925	771	778	1711	629	1858	0	774	769	467	1858	778	790
OTU7866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	156	1818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7867	466	0	0	154	0	155	0	0	0	309	310	0	0	472	154	0	0	0	0	0	0	0	0	0	0	1308	0	0	0	845	3169	0	0	0	2318	309	773	0	0	4511	0	0	0	0	0	154	0	0	2800	632
OTU7868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	469	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7869	0	155	0	0	157	0	0	0	0	0	310	0	0	0	154	0	0	0	0	0	0	0	0	0	0	1046	0	0	0	1126	1678	787	0	0	0	0	0	0	0	467	0	0	0	0	0	0	0	1858	156	0
OTU787	1552	65033	16118	7982	38367	12854	6756	28157	10113	12362	8982	6607	7077	9910	11077	1556	4863	1253	208	3163	5133	5111	980	2811	5590	13079	88315	51250	88625	57995	20134	18876	19342	25398	26462	6490	10353	56123	7093	11356	6844	4247	2942	307	1704	3231	3111	5575	5133	4108
OTU7870	621	621	0	0	0	1394	728	315	158	773	1704	0	154	2831	2000	0	0	0	0	0	311	465	0	104	0	4185	0	0	682	2815	19575	4719	0	0	7147	2163	2627	925	308	2022	0	1258	0	0	0	4615	2178	310	56467	4740
OTU7871	466	155	154	307	783	619	208	1258	0	1082	929	315	154	315	154	104	0	0	0	0	467	155	52	0	0	785	0	625	0	4786	12118	1888	2456	155	579	927	773	617	771	778	622	944	155	0	155	1538	1867	774	933	1106
OTU7872	0	155	0	0	0	0	1143	0	0	0	0	0	0	472	154	0	0	0	0	0	0	0	0	0	0	523	0	469	1136	1408	559	157	0	0	0	0	0	154	308	156	0	0	0	0	0	0	0	0	0	158
OTU7873	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7874	310	155	154	768	0	155	0	0	0	0	2168	2831	0	5191	5846	207	1035	157	0	985	3733	2633	0	260	3176	2616	0	781	909	4786	2051	315	0	0	0	4945	6336	6784	8326	6067	1711	1730	1704	1228	774	2615	4044	2942	3267	10271
OTU7875	155	0	0	1689	313	0	104	472	0	618	0	0	0	0	308	0	0	0	0	0	0	310	0	104	0	1046	0	312	0	1971	0	472	768	0	1352	309	0	154	0	0	0	0	155	307	155	462	622	310	156	2370
OTU7876	0	466	1075	1382	1096	1704	52	3303	2212	4790	0	629	462	0	308	52	103	157	0	0	2956	465	0	156	635	4447	0	625	3181	1126	6152	1573	3838	1858	6374	0	0	154	771	0	0	472	619	0	0	769	1711	1084	622	474
OTU7877	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785	0	0	1818	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7878	0	3104	0	0	0	0	0	0	790	0	0	0	0	1258	0	0	0	0	0	0	0	310	0	0	0	785	0	1562	909	282	746	157	0	155	193	0	309	0	0	311	0	0	0	0	0	0	0	310	0	0
OTU7879	0	0	0	0	0	155	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	523	0	0	0	1126	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU788	0	5277	307	0	313	0	0	0	0	0	1858	629	462	0	615	0	0	0	0	0	0	0	0	0	0	523	26696	88906	24542	1408	0	0	154	155	0	927	1082	308	0	0	156	0	0	0	0	0	0	0	0	0
OTU7880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	262	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	461	0	0	311	0	0	0
OTU7881	0	0	0	154	0	0	208	0	0	618	0	0	0	0	462	0	0	0	0	0	156	0	0	104	0	785	0	0	0	3378	1678	629	307	310	193	0	0	0	154	0	0	0	155	0	0	0	0	465	4356	632
OTU7882	0	155	614	0	0	0	52	472	0	0	465	0	0	315	0	0	0	0	0	0	311	0	0	260	0	2877	0	781	3181	3097	2237	0	154	0	579	1082	618	0	1079	778	0	0	0	0	0	2462	4356	465	17578	790
OTU7883	931	155	614	5680	1723	1704	416	629	316	2009	2168	787	0	1730	5385	0	466	209	0	259	1089	774	0	0	1143	3924	0	312	1136	44200	18829	1101	1382	2633	9078	2472	618	771	2004	1867	2644	1888	465	0	310	1692	3422	2168	1556	2212
OTU7884	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	469	909	2815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7886	0	0	0	1382	0	0	0	157	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2877	0	312	909	1971	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7887	310	0	768	307	157	465	104	472	0	309	3097	2360	154	1730	1385	104	259	0	0	0	0	0	155	260	0	2093	0	0	682	1126	1119	472	154	465	579	464	155	4780	10022	1867	467	1101	155	0	0	308	156	0	156	158
OTU7888	621	0	0	0	0	310	0	787	316	309	0	0	0	315	0	0	0	0	0	104	0	0	0	364	508	3924	0	0	0	0	0	0	0	0	579	0	0	0	0	0	156	0	0	0	465	0	0	0	0	0
OTU7889	1242	1086	614	1075	1723	5730	572	6292	474	2009	2478	0	1385	1573	923	0	362	0	0	363	0	155	0	0	254	1308	0	156	0	5068	17338	5978	7982	2942	12362	14216	2318	2467	2313	3111	622	4247	465	154	929	5077	1711	1084	4511	4108
OTU789	7605	18780	7368	10132	12998	19668	5509	12427	8375	13753	4027	3461	4462	2989	8462	104	2069	574	467	0	11511	9292	567	2967	5336	69320	29490	26719	95897	128097	20134	7236	8596	20133	41336	3245	2781	32379	4317	3889	2333	1416	1858	461	1858	2308	11200	8673	2178	3318
OTU7890	310	0	1382	1382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	0	0	5068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7891	0	155	307	1075	157	929	52	315	0	155	0	157	0	0	154	0	0	0	52	0	0	0	0	0	0	1308	0	1094	1136	2252	559	157	0	465	579	0	0	617	154	467	0	0	0	0	0	0	0	0	0	790
