"OUT_Id"	"g411"	"g412"	"g413"	"g414"	"g415"	"g421"	"g422"	"g423"	"g424"	"g425"	"g431"	"g432"	"g433"	"g434"	"g435"	"g441"	"g442"	"g443"	"g444"	"g445"	"g451"	"g452"	"g453"	"g454"	"g455"	"superkingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"
"95"	"OTU109"	931	3259	768	2149	2506	155	0	0	0	464	155	0	0	0	0	0	0	0	0	0	0	0	0	0	127	"Bacteria"	"Armatimonadetes"	NA	NA	NA	"Armatimonadetes_gp4"	"uncultured_actinobacterium"
"96"	"OTU110"	1520599	3060288	1825680	2553618	2358702	2281814	279480	3196876	1383725	2231347	1145553	753011	293231	481820	669692	114126	178285	101246	23204	415593	834089	819248	48263	152915	1202831	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	NA	NA	NA	"uncultured_Acidobacteriales_bacterium"
"97"	"OTU111"	3415	2639	614	921	2819	1084	52	3303	1896	309	15022	13056	5692	10697	6308	52	2173	678	0	1141	1867	2323	0	0	127	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	"Unassigned"
"98"	"OTU112"	191840	460355	338180	329430	328233	339469	150290	833236	188668	326512	254602	170831	74923	145663	215077	29763	55358	40133	6956	145859	316556	213872	18563	36693	248367	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp5"	NA	NA	"Gp5"	"uncultured_Firmicutes_bacterium"
"99"	"OTU113"	0	0	0	154	0	0	0	0	0	155	0	0	0	315	0	0	103	157	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Kallotenuales"	"Kallotenuaceae"	"Kallotenue"	"uncultured_bacterium"
"100"	"OTU114"	6829	25455	6601	25636	14094	21217	3378	16202	6321	14989	56217	34607	5231	31303	67692	1607	2069	835	0	1400	22089	22456	928	4320	25662	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp3"	NA	NA	"Gp3"	"Unassigned"
"101"	"OTU115"	310	8692	921	3684	4385	4491	2287	3461	2212	2936	22301	6921	4615	18090	7231	830	2380	418	208	7156	2800	774	413	833	254	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	"Acidimicrobineae_incertae_sedis"	"Aciditerrimonas"	"uncultured_Actinobacteridae_bacterium"
"102"	"OTU116"	763636	2455277	1375285	391601	1531074	505022	50512	303910	304492	642208	99580	63079	44923	40112	70923	10007	28455	23641	7683	27119	23022	67367	2011	10045	71016	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp18"	NA	NA	"Gp18"	"uncultured_Acidobacteria_bacterium"
"103"	"OTU117"	197583	354656	246689	523311	432371	86261	8938	34764	75530	200574	26482	20764	16462	4876	5231	4096	3570	8663	675	8711	2956	6969	258	3071	3430	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	NA	"Unassigned"
"104"	"OTU118"	2328	7916	1689	1689	3915	619	208	472	316	155	465	0	308	787	0	0	0	0	0	0	2022	1549	0	0	381	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"105"	"OTU119"	0	1086	0	921	783	0	0	0	158	0	0	0	615	157	0	207	0	0	0	0	0	0	0	156	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"106"	"OTU120"	8537	16297	3070	23026	13468	3252	728	5348	3634	5408	7898	1888	615	5820	5692	104	1604	574	0	881	2489	1239	52	416	2668	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	NA	"uncultured_planctomycete"
"107"	"OTU121"	2483	3259	2763	6754	9239	6350	2339	8809	2054	11435	5885	5348	2308	5034	8615	311	621	365	0	519	7467	4491	155	1197	5971	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Unassigned"	"Unassigned"
"108"	"OTU122"	10399	77761	23794	60329	68121	12699	2442	5820	8849	24724	0	157	0	0	1231	0	103	0	0	0	0	0	0	0	0	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	NA	NA	"uncultured_Rubrobacteraceae_bacterium"
"109"	"OTU123"	88315	257650	151820	120658	179620	67212	190304	83213	127833	252494	68761	69528	32615	23124	14154	18200	3932	16492	4776	28311	11978	8982	5208	11607	12069	"Bacteria"	NA	NA	NA	NA	NA	"bacterium_WX65"
"110"	"OTU124"	4967	3415	1996	2763	6577	465	416	787	0	2781	3562	4247	154	4247	3231	0	103	157	0	0	311	310	0	0	0	"Bacteria"	NA	NA	NA	NA	NA	"Unassigned"
"111"	"OTU125"	13193	151641	2149	15044	65772	32212	20059	22809	42032	48985	17500	7865	2000	1416	11077	1867	2173	1044	0	3422	11978	8673	413	1666	1779	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Unassigned"	"Unassigned"
"112"	"OTU126"	0	931	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Singulisphaera"	"Unassigned"
"113"	"OTU127"	621	2173	0	1996	1879	155	260	787	0	309	4801	157	615	1258	0	0	362	0	0	0	0	0	0	104	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Zavarzinella"	"uncultured_Zavarzinella_sp."
"114"	"OTU128"	5428958	7272239	6104737	991820	5802327	71394	1039	6607	47562	389249	29735	6607	5385	70472	923	8400	9054	356969	67276	37074	467	3562	309949	107946	2541	"Bacteria"	"Firmicutes"	"Clostridia"	NA	NA	NA	"uncultured_Gram-negative_bacterium"
"115"	"OTU129"	74346	276430	58333	271864	212192	133496	44848	86989	63047	113885	96637	60876	76769	88090	126769	6378	31146	6106	2180	9593	35311	32212	5208	17436	25662	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	"uncultured_Rubrobacteraceae_bacterium"
"116"	"OTU130"	808958	1676275	1158224	2490219	1547204	3018518	635301	2338787	1081603	2225320	1130066	836697	273077	781326	1052462	123667	261323	112257	32132	348600	1812533	1143850	72859	195438	1393267	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp6"	NA	NA	"Gp6"	"uncultured_Actinomyces_sp."
"117"	"OTU131"	206275	474479	312083	282610	338412	241283	17513	91708	145530	342428	34226	29101	19538	5663	10308	4459	7191	4854	1038	52889	2800	2633	155	2394	6479	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiales_incertae_sedis"	"Thiobacter"	"uncultured_bacterium"
"118"	"OTU132"	4346	8692	1382	7675	7360	3097	572	3618	3634	4481	4956	2989	2923	2045	5692	207	362	52	0	363	778	310	0	416	889	"Bacteria"	"Actinobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"119"	"OTU133"	0	1397	614	307	1566	155	10965	0	1264	0	310	157	0	0	0	0	0	0	0	104	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"120"	"OTU134"	11641	36940	5680	8596	53714	8673	3014	10382	474	8035	66593	30360	6308	23438	37385	1815	4760	992	52	5081	19289	11925	3816	1561	4192	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	"Unassigned"
"121"	"OTU135"	97938	144812	83662	249298	169597	265597	44848	145348	85169	182804	174226	78966	41077	100202	162154	15244	19298	8402	2024	30904	94111	58075	10571	24618	91470	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp6"	NA	NA	"Gp6"	"uncultured_Acidobacteriales_bacterium"
"122"	"OTU136"	48271	134878	32697	106996	117763	60243	12836	39011	190564	162715	3872	5663	615	472	1692	415	362	3444	571	3319	3733	2168	309	3799	3176	"Bacteria"	"Actinobacteria"	"Actinobacteria"	NA	NA	NA	"uncultured_bacterium_#0319-7F3"
"123"	"OTU137"	1707	14745	2456	3224	14251	1084	2702	787	790	1391	1549	472	615	787	1231	0	103	0	0	0	156	0	52	0	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp4"	NA	NA	"Gp4"	"uncultured_Candidatus_Chloracidobacterium_sp."
"124"	"OTU138"	78381	93902	40373	312544	144855	219447	148731	199933	90858	161325	216814	156202	54000	177438	256769	20222	56755	27399	5399	52474	329622	132102	24493	64903	183067	"Bacteria"	NA	NA	NA	NA	NA	"Unassigned"
"125"	"OTU139"	3104	9002	1689	16579	10336	2168	1143	3775	1422	3709	3097	1573	2000	2045	3538	311	259	52	52	363	311	0	0	260	127	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	"Unassigned"
"126"	"OTU140"	56031	74656	62018	129561	83781	113982	101128	96584	49458	55784	5575	14787	8923	5820	3231	1659	155	574	156	1659	12289	21681	773	5257	2668	"Bacteria"	"Chloroflexi"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"127"	"OTU141"	32749	72639	39912	89496	61857	125907	34039	79124	49932	95033	111659	78337	33692	84787	100154	4459	10503	4175	779	4200	23956	19978	3145	6974	16770	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	"Acidimicrobiaceae"	"Ilumatobacter"	"Unassigned"
"128"	"OTU142"	140000	162195	136162	193421	224407	58075	28842	110112	40767	92252	72478	61348	26923	42000	95538	8141	9571	4384	986	10267	96444	55752	8147	8900	47132	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	"uncultured_Gemmatimonadales_bacterium"
"129"	"OTU143"	24213	28404	7368	24868	34139	47854	9302	34921	18646	27506	58075	37753	9538	39011	58308	3111	8433	1722	571	3941	51489	26327	1753	2186	31379	"Bacteria"	"Acidobacteria"	NA	NA	NA	NA	"uncultured_Geobacter_sp."
"130"	"OTU144"	13193	14279	2303	45746	20358	1084	2027	1573	1106	8035	5111	2045	1692	7236	1692	207	259	52	0	1141	2800	774	516	1093	1143	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	NA	"Unassigned"
"131"	"OTU145"	80554	417206	158728	179298	322282	80841	4417	100989	141106	191457	13473	6449	7692	8966	12462	5600	2173	4123	6489	19704	31111	13628	670	3279	18548	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	NA	"uncultured_Hyphomicrobiaceae_bacterium"
"132"	"OTU146"	21729	51685	14430	44518	67651	20288	5405	22966	20384	39404	17655	8494	7538	7236	18154	1970	3363	992	467	2800	9489	8518	567	1405	2033	"Bacteria"	"Chloroflexi"	"Thermomicrobia"	"Sphaerobacterales"	"Sphaerobacteraceae"	"Unassigned"	"Unassigned"
"133"	"OTU147"	31353	50133	40526	91798	39463	398164	45679	187034	64786	152671	44602	49865	17231	37910	61538	26185	12469	8246	8098	30541	59889	228429	9333	48560	127931	"Bacteria"	"Latescibacteria"	NA	NA	NA	"Latescibacteria_genera_incertae_sedis"	"Unassigned"
"134"	"OTU148"	155	0	154	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"135"	"OTU149"	1242	8692	614	2303	2349	619	416	0	0	155	2168	787	2000	1573	308	0	466	52	0	0	311	0	0	104	508	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	NA	NA	"uncultured_Solirubrobacteraceae_bacterium"
"136"	"OTU150"	310	621	768	1996	626	0	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	310	0	0	0	"Bacteria"	"Planctomycetes"	NA	NA	NA	NA	"uncultured_soil_bacterium_PBS-22"
"137"	"OTU151"	30732	56031	37917	128487	68591	35929	8471	30202	19436	21788	45841	60247	17846	30517	28000	8193	2949	1722	52	23644	42000	16106	516	6402	29855	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"138"	"OTU152"	20022	50443	2917	50658	66868	10841	5301	6449	3950	35541	35155	16360	8769	15888	35846	622	1966	418	52	2022	7000	6814	309	1770	1906	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methylobacteriaceae"	"Microvirga"	"Unassigned"
"139"	"OTU153"	325322	581109	544189	758794	488277	1820155	735546	1259056	735395	1119691	599491	392629	128462	289124	398000	95719	82831	61739	12043	113348	823356	669491	59659	155414	997405	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	NA	"uncultured_Carboxydibrachium_sp."
"140"	"OTU154"	2328	9468	1535	7522	9083	1394	416	1573	1422	1854	4646	1258	4615	2674	1385	104	155	261	0	778	467	0	103	885	254	"Bacteria"	"Actinobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"141"	"OTU155"	68914	35854	27325	167325	64206	8982	260	2517	12167	8035	3252	787	1846	157	462	0	0	0	0	259	0	0	0	0	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp25"	NA	NA	"Gp25"	"Unassigned"
"142"	"OTU156"	27472	92350	20263	82895	62483	140155	29725	78966	34605	89779	98031	50652	27077	47820	75385	1867	22247	5741	623	12185	59889	33296	3816	5153	39637	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp4"	NA	NA	"Gp4"	"Unassigned"
"143"	"OTU157"	7605	17384	5833	27325	17539	2788	2442	2202	3318	4790	7588	5820	1385	4562	9385	674	724	209	0	622	2022	310	0	260	508	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Pseudonocardia"	"Pseudonocardia_spinosispora"
"144"	"OTU158"	44545	82727	38377	147982	84251	139690	45679	45775	22596	156225	58075	81798	7538	50337	74308	2126	4760	1461	52	3059	35622	16726	3145	6870	10290	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Phenylobacterium"	"Unassigned"
"145"	"OTU159"	97317	151951	51272	175921	189329	59159	9874	49393	70316	92252	28031	9596	8000	7551	43538	2074	5846	1148	571	6637	21467	15642	1392	4424	17786	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"146"	"OTU160"	931	2173	1075	2610	783	465	728	3303	158	1545	3562	944	308	787	769	104	828	0	0	985	3422	1239	0	156	1525	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	NA	NA	NA	"Unassigned"
"147"	"OTU161"	2483	8381	5833	18268	13624	1394	52	1258	2686	7726	2788	315	1077	0	308	363	0	0	0	622	0	310	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"148"	"OTU162"	2794	126807	107917	10746	73289	6659	99829	3303	3160	3554	4956	4562	1538	3933	3385	207	1086	365	52	363	4356	4027	103	1405	1906	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA	"bacterium_Ellin6543"
"149"	"OTU163"	0	155	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Unassigned"	"Unassigned"
"150"	"OTU164"	3725	10089	7368	9211	7987	40575	12212	48921	12009	31523	8982	8022	3692	15730	13231	2074	5484	3027	5762	4096	34844	20442	2527	3799	32777	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	NA	NA	"uncultured_Nannocystineae_bacterium"
"151"	"OTU165"	1552	28093	3377	7215	9866	2168	572	2674	3792	1391	16416	5978	1692	4876	7538	52	466	678	0	259	1244	929	103	156	381	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	"Unassigned"
"152"	"OTU166"	776	2639	154	0	1096	155	416	0	0	309	465	0	308	0	1385	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	NA	"Unassigned"
"153"	"OTU167"	5122	20022	9364	5987	11902	3252	7951	5348	2054	6490	3252	2517	2154	1258	1538	207	103	0	0	104	156	929	103	260	0	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	NA	NA	"Unassigned"
"154"	"OTU168"	310	931	1689	1075	313	1394	935	8652	0	1082	310	2360	0	787	1692	207	103	365	0	259	1711	1084	0	364	1779	"Bacteria"	"Armatimonadetes"	NA	NA	NA	"Armatimonadetes_gp4"	"uncultured_Firmicutes_bacterium"
"155"	"OTU169"	9933	14435	13048	11053	15660	51261	2339	20292	8217	24724	26173	43101	3231	22652	15231	9074	2949	1253	363	881	10733	6195	3042	1509	2033	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp10"	NA	NA	"Gp10"	"Unassigned"
"156"	"OTU170"	78537	60998	79825	142303	108680	96792	55605	75191	28758	131038	51881	54584	17538	39326	80462	4356	9675	3236	779	2644	169556	85642	10622	19674	76098	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Unassigned"	"Unassigned"	"Unassigned"
"157"	"OTU171"	2483	11641	2303	7215	2349	310	104	0	158	927	28031	10697	2308	8180	9538	1037	5381	1566	0	1763	622	310	0	260	0	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	"Unassigned"
"158"	"OTU172"	931	1707	1075	2149	2192	2942	208	1888	2054	5254	774	157	923	1258	2769	0	103	52	0	104	311	1394	52	416	127	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"159"	"OTU173"	621	1242	0	2763	626	2478	1039	4404	3318	1082	13164	7865	2000	7865	13231	415	3156	678	0	1659	3578	4646	1134	364	1143	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"160"	"OTU174"	74191	311508	108838	223509	258076	164469	79510	182472	83589	186667	67522	39011	24000	31618	112462	7467	11744	5845	4309	19185	33444	35774	4589	12804	19056	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Rhodoplanes"	"Unassigned"
"161"	"OTU175"	155	6519	31162	1075	5794	465	0	0	474	13753	0	0	0	0	0	104	0	0	52	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"162"	"OTU176"	2328	22040	20263	8750	9239	2788	1143	1573	2054	4018	1239	1730	615	629	1692	0	0	0	0	0	0	1084	0	4216	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	NA	NA	"Unassigned"
"163"	"OTU177"	169335	265565	103311	285833	205145	490774	155642	620562	174605	296071	183208	101303	30923	213933	211385	6896	25041	5845	1298	11926	1014844	426969	16707	35652	455445	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp4"	NA	NA	"Gp4"	"Unassigned"
"164"	"OTU178"	386475	583126	442105	640746	581141	683429	147691	747348	377178	1085850	125752	163753	46615	33978	38308	38059	23851	47648	3841	268281	33756	94314	17532	26804	85880	"Bacteria"	NA	NA	NA	NA	NA	"uncultured_candidate_division_SPAM_bacterium"
"165"	"OTU179"	32594	329202	119123	33311	175078	99270	9770	209528	247449	199492	27102	25640	20462	4247	13077	6430	4656	7254	208	57348	2333	2323	155	260	10036	"Bacteria"	"Chloroflexi"	"Chloroflexia"	NA	NA	NA	"uncultured_bacterium"
"166"	"OTU180"	1552	11796	614	1535	4228	1394	1143	629	790	2318	4027	2989	1846	2045	3538	6793	10710	626	156	1919	1244	929	103	156	0	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Nitrospira"	"Nitrospira_sp."
"167"	"OTU181"	19712	32284	12895	66469	38054	43363	14551	18247	9955	23333	66748	62292	32769	60090	93692	7881	13917	3027	1661	3941	21622	29270	7735	9837	25789	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardioidaceae"	"Marmoricola"	"uncultured_Actinobacteridae_bacterium"
"168"	"OTU182"	1552	10244	2303	15044	7360	7124	1611	787	4582	47903	3717	14472	615	8022	9538	104	0	0	0	104	4200	465	0	416	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Caulobacter"	"Caulobacter_sp."
"169"	"OTU183"	1863	1397	921	2917	3132	1239	0	157	158	618	8518	8337	2000	4562	5077	0	1604	157	0	363	156	0	258	156	0	"Bacteria"	"candidate_division_WPS-1"	NA	NA	NA	"WPS-1_genera_incertae_sedis"	"uncultured_planctomycete"
"170"	"OTU184"	776	1397	1689	1382	2506	929	0	315	1422	1545	155	157	1538	0	0	0	155	0	0	0	0	310	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"171"	"OTU185"	41752	304989	105921	133860	200917	74181	13719	68584	61309	101214	26327	20764	18923	29888	50000	3059	14952	4123	2388	8193	9956	12389	670	7807	13975	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Gaiellales"	"Gaiellaceae"	"Gaiella"	"Unassigned"
"172"	"OTU187"	180665	420000	142763	567829	368322	1141527	284937	733034	276208	626137	788119	500697	147231	576202	765077	49881	151072	44882	8046	119052	880444	527942	36146	114817	462940	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp6"	NA	NA	"Gp6"	"Unassigned"
"173"	"OTU188"	76519	316785	174079	167325	254631	19668	4781	75191	19594	63046	15332	5191	9385	1573	6462	363	2173	626	260	28830	1867	1394	52	156	2287	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	NA	NA	NA	"uncultured_sludge_bacterium_H16"
"174"	"OTU189"	4035	0	0	1382	3289	0	1455	0	0	309	3407	1101	308	11326	4308	52	103	0	0	0	0	310	0	156	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Kofleriaceae"	"Kofleria"	"Kofleria_flava"
"175"	"OTU190"	4812	2173	1075	4298	4541	4491	0	1101	790	1700	17655	8652	2769	8494	12923	519	1707	261	52	104	5133	3872	206	156	10672	"Bacteria"	"Verrucomicrobia"	"Subdivision3"	NA	NA	"Subdivision3_genera_incertae_sedis"	"Unassigned"
"176"	"OTU191"	1397	8537	3684	5373	4385	3717	624	5034	1738	5254	4181	2517	2615	2989	3538	830	103	470	260	2800	3889	4956	516	1978	5590	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Zavarzinella"	"Unassigned"
"177"	"OTU192"	8847	33525	17654	34693	35078	10996	2754	10854	4898	14371	6814	2517	2000	4876	10615	104	1500	418	156	2126	5756	2788	206	729	1143	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Gemmata"	"uncultured_Planctomycetaceae_bacterium"
"178"	"OTU193"	81330	310732	105921	335417	230828	139535	38092	116247	85485	163179	70619	41843	40923	44674	66615	4511	17384	8402	1609	16333	16956	14712	3249	10930	9147	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Gaiellales"	"Gaiellaceae"	"Gaiella"	"Unassigned"
"179"	"OTU194"	7140	16918	1689	6601	23177	17345	6548	26112	12957	23488	63341	29730	11231	26427	52308	3526	7398	2192	415	5496	22556	22301	1392	3904	31887	"Archaea"	"Thaumarchaeota"	NA	"Nitrososphaerales"	"Nitrososphaeraceae"	"Nitrososphaera"	"Unassigned"
"180"	"OTU195"	1086	2173	4759	6447	4385	3252	935	629	3002	10971	2788	1888	615	787	923	259	155	0	0	622	622	774	0	260	381	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	NA	"Unassigned"
"181"	"OTU196"	7761	27162	9671	29320	16130	6659	935	2517	1422	6799	48628	33978	6769	24697	32615	1193	6467	1827	156	3681	9800	4956	877	1509	635	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	"uncultured_Pelobacter_sp."
"182"	"OTU197"	6674	4501	1996	1689	7204	310	208	944	2212	1082	619	24854	308	472	769	259	0	365	0	0	933	1549	0	104	889	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae_1"	"Brevibacillus"	"Brevibacillus_ginsengisoli"
"183"	"OTU198"	2639	89867	1382	9518	8613	465	364	2045	790	2318	52190	30831	6769	21708	13692	1556	8744	11429	0	4563	622	13164	52	1197	0	"Bacteria"	"Cyanobacteria/Chloroplast"	"Cyanobacteria"	NA	"Family_XIII"	"GpXIII"	"Microcoleus_vaginatus"
"184"	"OTU199"	94368	232350	154890	641820	269508	117080	597884	63393	41084	78962	17035	16360	12000	29888	1692	38681	54324	69933	15002	78504	6378	63805	204089	103314	11307	"Bacteria"	NA	NA	NA	NA	NA	"uncultured_candidate_division_SPAM_bacterium"
"185"	"OTU200"	3259	15366	5219	6447	10336	6040	1871	8652	9165	11280	619	157	769	0	1846	52	103	0	0	104	0	310	0	416	127	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Unassigned"	"Unassigned"	"Unassigned"
"186"	"OTU201"	2328	38803	9211	11206	29911	1549	364	2202	4108	4172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"187"	"OTU202"	1397	1086	154	1535	1566	465	52	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Armatimonadetes"	NA	NA	NA	"Armatimonadetes_gp4"	"Unassigned"
"188"	"OTU203"	339446	658869	246382	805461	620917	485199	103883	234067	184402	373642	153009	102719	50615	68899	101692	1659	18367	5428	260	10526	29089	19668	3816	2290	27568	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	NA	NA	"Unassigned"
"189"	"OTU204"	4656	14279	3070	7061	12215	6659	364	472	0	5099	17190	10697	1692	15258	13385	363	1707	365	156	519	2333	2788	309	1197	254	"Bacteria"	"candidate_division_WPS-1"	NA	NA	NA	"WPS-1_genera_incertae_sedis"	"uncultured_planctomycete"
"190"	"OTU205"	115632	251131	143070	339254	227539	236947	54981	427865	104763	363907	104381	96584	35846	85101	155231	11822	30732	15396	6073	51696	321067	141084	14696	23369	200726	"Bacteria"	NA	NA	NA	NA	NA	"Unassigned"
"191"	"OTU206"	466	4191	0	0	2506	465	104	0	474	309	1239	157	462	315	2462	52	0	0	0	104	311	619	155	833	1143	"Bacteria"	NA	NA	NA	NA	NA	"Unassigned"
